"","from","to"
"816","A Kramer","M Beck"
"817","A Kramer","W Boot"
"818","C Myers","C Myers"
"820","R Sekuler","Y Yotsumoto"
"825","D Levin","D Varakin"
"826","H Chu","R Rauschenberger"
"827","J Kawahara","J Kawahara"
"828","S Luck","J Hyun"
"829","A Hollingworth","J Johnson"
"830","S Luck","J Johnson"
"831","S Luck","A Hollingworth"
"833","D Fitzpatrick","S MacEvoy"
"834","J Zhang","D Hood"
"835","X Zhang","D Hood"
"836","X Zhang","J Zhang"
"837","J Zheng","B Zhang"
"838","E Smith","B Zhang"
"839","E Smith","J Zheng"
"840","Y Chino","B Zhang"
"841","Y Chino","J Zheng"
"842","Y Chino","E Smith"
"843","D Lyon","D Lyon"
"844","A Williams","A Williams"
"845","C Schor","C Levitan"
"846","M Banks","C Levitan"
"847","M Banks","C Schor"
"848","D Irwin","D Irwin"
"849","A Oliva","A Oliva"
"850","P MacNeilage","C Levitan"
"852","M Banks","P MacNeilage"
"854","C Schor","P MacNeilage"
"856","S Stevenson","J Mulligan"
"857","L Cormack","J Mulligan"
"858","L Cormack","S Stevenson"
"859","C Rothkopf","J Pelz"
"860","A Roorda","A Raghunandan"
"861","S Stevenson","A Raghunandan"
"862","S Stevenson","A Roorda"
"863","A Hollingworth","A Hollingworth"
"864","J Edelman","J Edelman"
"865","S Shimojo","C Simion"
"866","S Tachi","J Watanabe"
"867","J Henderson","J Henderson"
"868","L Stone","B Beutter"
"869","J Reynolds","M Fallah"
"871","S Johnson","M Frank"
"872","J Drover","R Adams"
"873","M Courage","R Adams"
"874","M Courage","J Drover"
"875","L Olzak","P Laurinen"
"876","T Saarela","P Laurinen"
"877","T Saarela","L Olzak"
"878","M Tsodyks","M Katkov"
"879","D Sagi","M Katkov"
"880","D Sagi","M Tsodyks"
"881","J Fiser","W Makous"
"882","P Bex","W Makous"
"883","P Bex","J Fiser"
"884","C Tyler","L Kontsevich"
"885","S Jeon","L Lesmes"
"886","Z Lu","L Lesmes"
"887","Z Lu","S Jeon"
"888","B Dosher","L Lesmes"
"889","B Dosher","S Jeon"
"890","B Dosher","Z Lu"
"891","B Spehar","J Cass"
"892","D Alais","J Cass"
"893","D Alais","B Spehar"
"894","R Arrighi","J Cass"
"895","R Arrighi","B Spehar"
"896","R Arrighi","D Alais"
"897","S Bouvier","K Cardinal"
"899","S Engel","S Bouvier"
"900","L McLin","P Smith"
"901","N Prins","F Kingdom"
"902","R Allard","I Legault"
"903","J Faubert","I Legault"
"905","H Wilson","F Poirier"
"907","H Orbach","G Kennedy"
"908","G Loffler","G Kennedy"
"909","G Loffler","H Orbach"
"911","P Lovell","P Lovell"
"912","J Fulvio","M Singh"
"913","H Wilson","S Rainville"
"914","S Adler","T Baker"
"915","J Tse","T Baker"
"916","J Tse","S Adler"
"917","P Gerhardstein","T Baker"
"918","P Gerhardstein","S Adler"
"920","C Chubb","J Victor"
"921","M Conte","J Victor"
"922","M Conte","C Chubb"
"925","J Elder","Y Morgenstern"
"926","C Tyler","S Klein"
"930","A Chauvin","F Gosselin"
"932","P Schyns","A Chauvin"
"933","M Arguin","F Gosselin"
"934","M Arguin","A Chauvin"
"935","M Arguin","P Schyns"
"936","P Bennett","M Nagai"
"937","A Sekuler","M Nagai"
"938","A Sekuler","P Bennett"
"939","P Bennett","C Taylor"
"940","A Sekuler","C Taylor"
"943","A Ahumada","A Ahumada"
"944","D Sagi","U Polat"
"945","D Sagi","O Yehezkel"
"946","U Polat","O Yehezkel"
"948","G Rousselet","P Bennett"
"950","A Sekuler","G Rousselet"
"951","N Parks","P Corballis"
"952","A Shapiro","P Corballis"
"953","A Shapiro","N Parks"
"954","A Smith","H Ashida"
"955","D Birtles","J Atkinson"
"957","J Wattam-Bell","D Birtles"
"959","O Braddick","D Birtles"
"961","N Witthoft","J Winawer"
"962","A Huk","J Winawer"
"963","A Huk","N Witthoft"
"964","M Sereno","A Saygin"
"967","R Blake","J Lappin"
"968","J Movshon","M Jazayeri"
"969","T Pasternak","T Pasternak"
"970","B Anderson","B Anderson"
"971","C Chen","C Chen"
"972","H Ogmen","M Herzog"
"973","R Nelson","S Palmer"
"974","R Heydt","R Heydt"
"976","M Herzog","T Otto"
"977","A Nagy","A Nagy"
"978","J Enns","A Muhlenen"
"979","R Krauzlis","R Krauzlis"
"980","B Gibson","B Gibson"
"983","J Murray","A Sahraie"
"985","F Fang","Y Jiang"
"986","S He","Y Jiang"
"989","M Kibbe","Z Kaldy"
"990","M Kibbe","E Blaser"
"993","M Pomplun","M Kibbe"
"994","C Ruff","A Kristjansson"
"995","J Driver","A Kristjansson"
"997","W Schoonveld","S Shimozaki"
"999","M Eckstein","W Schoonveld"
"1000","S Vecera","M Matsukura"
"1002","A Girshick","D Vishwanath"
"1003","M Banks","D Vishwanath"
"1005","J Norman","J Norman"
"1007","C Miller","C Granrud"
"1008","Z Pizlo","Y Li"
"1009","F Phillips","F Phillips"
"1010","M Georgeson","A Schofield"
"1011","H Ridder","A Doorn"
"1012","J Koenderink","A Doorn"
"1013","J Koenderink","H Ridder"
"1014","H Bülthoff","R Fleming"
"1015","H Neumann","R Fleming"
"1016","V Interrante","V Interrante"
"1017","M Albert","S Shuwairi"
"1019","S Johnson","M Albert"
"1020","T Palmeri","A Wong"
"1021","I Gauthier","A Wong"
"1022","I Gauthier","T Palmeri"
"1023","J Tanaka","A Wong"
"1024","J Tanaka","T Palmeri"
"1025","J Tanaka","I Gauthier"
"1027","I Gauthier","K Curby"
"1028","B Rossion","C Schiltz"
"1029","D Bub","C Bukach"
"1030","I Gauthier","C Bukach"
"1031","I Gauthier","D Bub"
"1032","M Tarr","C Bukach"
"1033","M Tarr","D Bub"
"1034","M Tarr","I Gauthier"
"1035","G Rhodes","W Hayward"
"1036","D Sheinberg","J Singer"
"1037","C Kim","J Kim"
"1038","S Engel","S Engel"
"1039","K Nakayama","A Harris"
"1043","B Rossion","C Michel"
"1044","B Rossion","R Caldara"
"1045","B Rossion","J Han"
"1046","B Rossion","V Goffaux"
"1047","C Ellis","C Kung"
"1048","M Tarr","C Kung"
"1049","M Tarr","C Ellis"
"1053","M Kim","T Carlson"
"1054","D Kim","T Carlson"
"1055","D Kim","M Kim"
"1056","F Verstraten","T Carlson"
"1057","F Verstraten","M Kim"
"1058","F Verstraten","D Kim"
"1060","J Todd","D Fougnie"
"1061","R Marois","D Fougnie"
"1062","R Marois","J Todd"
"1063","N Lavie","N Lavie"
"1064","E Peli","R Woods"
"1065","L Itti","L Itti"
"1067","Y Jiang","Y Shen"
"1068","D Levin","D Levin"
"1069","M Beck","B Angelone"
"1070","D Levin","B Angelone"
"1071","D Levin","M Beck"
"1073","G Dutton","H Orbach"
"1075","A Kappers","J Koenderink"
"1076","A Kappers","A Doorn"
"1077","S Pont","J Koenderink"
"1078","S Pont","A Doorn"
"1079","S Pont","A Kappers"
"1080","J Todd","J Koenderink"
"1081","J Todd","A Doorn"
"1082","J Todd","A Kappers"
"1083","J Todd","S Pont"
"1084","E Colombo","E Colombo"
"1085","P Laurinen","I Kurki"
"1086","I Zemach","M Rudd"
"1087","P Howe","M Livingstone"
"1089","C Fantoni","C Fantoni"
"1090","M Langer","M Langer"
"1092","L Maloney","J Fulvio"
"1093","L Maloney","M Singh"
"1094","S Gori","S Gori"
"1095","L Maloney","M Landy"
"1096","S Nishida","I Motoyoshi"
"1097","E Adelson","I Motoyoshi"
"1098","E Adelson","S Nishida"
"1099","B Dillenburger","B Dillenburger"
"1100","P Kellman","P Kellman"
"1101","S Hochstein","S Hochstein"
"1102","B Pinna","J Werner"
"1103","L Spillmann","J Werner"
"1104","L Spillmann","B Pinna"
"1105","J Barraza","J Barraza"
"1106","S Grossberg","S Grossberg"
"1107","C Schor","B Liu"
"1109","R Krauzlis","Z Hafed"
"1110","R Krauzlis","D Liston"
"1111","V Ferrera","C Cassanello"
"1112","R McPeek","R McPeek"
"1114","E Miller","A Pasupathy"
"1115","K Nakayama","J Wilmer"
"1116","K Gegenfurtner","B White"
"1117","D Kerzel","B White"
"1119","J Barton","M Cain"
"1120","M Berg","M Berg"
"1121","E FitzGibbon","B Sheliga"
"1122","F Miles","B Sheliga"
"1123","F Miles","E FitzGibbon"
"1126","C Schor","C Schor"
"1127","S Heinen","S Watamaniuk"
"1129","M Rucci","M Rucci"
"1130","D Tolhurst","C Ripamonti"
"1131","T Troscianko","C Ripamonti"
"1132","T Troscianko","D Tolhurst"
"1133","M Paradiso","M Paradiso"
"1140","B Backus","D Chang"
"1141","D Field","D Field"
"1142","A Bovik","W Geisler"
"1143","F Wichmann","J Drewes"
"1144","K Gegenfurtner","J Drewes"
"1146","D Fiset","A Chauvin"
"1148","M Arguin","D Fiset"
"1150","F Gosselin","D Fiset"
"1152","Y Liu","L Cormack"
"1153","A Bovik","L Cormack"
"1154","A Bovik","Y Liu"
"1155","S Han","M Conte"
"1157","J Victor","S Han"
"1159","K Valois","T Takeuchi"
"1161","M Chun","Y Xu"
"1162","S Thompson-Schill","S Thompson-Schill"
"1163","Y Jiang","D Chen"
"1164","I Olson","I Olson"
"1165","B Scholl","J Flombaum"
"1166","B Scholl","B Scholl"
"1197","M Hayhoe","J Droll"
"1198","C Tallon-Baudry","C Tallon-Baudry"
"1199","J Delvenne","J Delvenne"
"1200","J Raymond","M Jackson"
"1201","M Watanabe","M Watanabe"
"1202","M Palomares","J Liu"
"1203","C Leonard","J Liu"
"1204","C Leonard","M Palomares"
"1205","H Egeth","J Liu"
"1207","H Egeth","C Leonard"
"1209","L Maloney","T Hudson"
"1211","B McCann","D Knill"
"1212","P Schrater","E Schlicht"
"1213","H Goltz","J Crawford"
"1214","J DeSouza","J Crawford"
"1215","J DeSouza","H Goltz"
"1216","T Vilis","J Crawford"
"1217","T Vilis","H Goltz"
"1218","T Vilis","J DeSouza"
"1219","M Sereno","J Nelson"
"1220","R Breveglieri","P Fattori"
"1221","C Galletti","P Fattori"
"1222","C Galletti","R Breveglieri"
"1223","M Riesenhuber","V Blanz"
"1225","M Behrmann","G Avidan"
"1226","K Grill-Spector","G Golarai"
"1227","T Busey","T Busey"
"1228","C Bukach","R Grand"
"1229","M Kaiser","R Grand"
"1230","M Kaiser","C Bukach"
"1231","D Bub","R Grand"
"1233","D Bub","M Kaiser"
"1234","J Tanaka","R Grand"
"1235","J Tanaka","C Bukach"
"1236","J Tanaka","M Kaiser"
"1237","J Tanaka","D Bub"
"1238","E Awh","E Awh"
"1239","A Holcombe","P Cavanagh"
"1240","S Luck","S Luck"
"1241","G Alvarez","B Scholl"
"1243","L Feigenson","J Halberda"
"1244","A Seiffert","A Seiffert"
"1245","M Nawrot","M Nawrot"
"1246","J Crawford","A Khan"
"1247","N Bruno","N Bruno"
"1248","L Shams","L Shams"
"1249","M Greenlee","M Greenlee"
"1250","M Kubovy","M Kubovy"
"1251","M Ernst","M Ernst"
"1252","T Macuda","R Allison"
"1253","P Guterman","R Allison"
"1254","P Guterman","T Macuda"
"1255","D Whitney","D Bressler"
"1256","R Cai","R Cai"
"1260","B Scholl","H Choi"
"1262","G Gordon","G Loffler"
"1263","G Gordon","H Orbach"
"1264","H Hock","D Nichols"
"1265","T Kawabe","Y Yamada"
"1266","H Neumann","H Neumann"
"1267","K Hamburger","O Speck"
"1268","B Pinna","O Speck"
"1269","B Pinna","K Hamburger"
"1270","L Spillmann","L Maloney"
"1276","Y Lin","R Ni"
"1277","Y Lin","G Andersen"
"1278","D Whitney","H Goltz"
"1280","T Vilis","D Whitney"
"1281","R Goebel","R Goebel"
"1282","S Lee","H Lee"
"1283","Z Kourtzi","Z Kourtzi"
"1284","G DeAngelis","C Anderson"
"1285","D Purves","Z Yang"
"1286","T Poggio","M Riesenhuber"
"1287","R Jacobs","M Michel"
"1288","C Zetzsche","C Zetzsche"
"1289","J Samonds","Z Zhou"
"1290","M Bernard","Z Zhou"
"1291","M Bernard","J Samonds"
"1292","A Bonds","Z Zhou"
"1293","A Bonds","J Samonds"
"1294","A Bonds","M Bernard"
"1303","J Li","J Li"
"1305","J Hirsch","X Zhang"
"1306","J Hirsch","D Hood"
"1307","D Burr","O Carter"
"1308","P Cavanagh","L Battelli"
"1309","J Barton","L Battelli"
"1310","J Barton","P Cavanagh"
"1311","Y Jiang","T Vickery"
"1312","M Carrasco","S Ling"
"1313","D Sagi","A Gorea"
"1314","J Saiki","J Saiki"
"1315","M Behrmann","S Shomstein"
"1316","J Dannemiller","J Dannemiller"
"1317","C Koch","R Peters"
"1318","L Itti","R Peters"
"1319","L Itti","C Koch"
"1321","D Kerzel","D Kerzel"
"1322","L Madelain","J Wallman"
"1323","R Krauzlis","J Wallman"
"1324","R Krauzlis","L Madelain"
"1326","J Martinez-Trujillo","A Khan"
"1327","J Martinez-Trujillo","J Crawford"
"1328","J Clark","J Clark"
"1329","W Geisler","J Najemnik"
"1331","C Dickinson","G Zelinsky"
"1332","X Chen","G Zelinsky"
"1333","X Chen","C Dickinson"
"1335","M Neider","C Dickinson"
"1336","M Neider","X Chen"
"1338","C Clifford","J Pearson"
"1339","R Ee","L Dam"
"1340","F Verstraten","R Kanai"
"1341","R Ee","R Ee"
"1342","J Williams","K Huxlin"
"1343","B Sullivan","K Huxlin"
"1344","B Sullivan","J Williams"
"1345","M Hayhoe","K Huxlin"
"1346","M Hayhoe","J Williams"
"1349","B Dosher","P Jeter"
"1350","A Petrov","P Jeter"
"1351","A Petrov","B Dosher"
"1352","Z Lu","P Jeter"
"1354","Z Lu","A Petrov"
"1355","H Lu","B Thompson"
"1356","Z Liu","B Thompson"
"1358","D Pelli","J Suchow"
"1359","A Seitz","J Nanez"
"1360","S Holloway","J Nanez"
"1361","S Holloway","A Seitz"
"1362","T Watanabe","J Nanez"
"1364","T Watanabe","S Holloway"
"1365","M Kawato","A Seitz"
"1367","T Watanabe","M Kawato"
"1369","T Watanabe","Y Sasaki"
"1370","R Kanai","D Wu"
"1371","S Shimojo","D Wu"
"1372","S Shimojo","R Kanai"
"1373","L Spillmann","J Hardy"
"1374","J Werner","J Hardy"
"1377","Y Petrov","P Verghese"
"1378","S McKee","P Verghese"
"1381","S Miyauchi","Y Tanaka"
"1382","M Misaki","Y Tanaka"
"1383","M Misaki","S Miyauchi"
"1388","S Beardsley","F Calabro"
"1389","L Vaina","F Calabro"
"1390","L Vaina","S Beardsley"
"1391","T Cohn","J Barton"
"1393","A Yonas","A Yonas"
"1394","T Sugar","M McBeath"
"1395","I Howard","R Allison"
"1400","Y Ostrovsky","B Balas"
"1403","I Biederman","K Hayworth"
"1407","H Boyaci","S Murray"
"1408","D Kersten","S Murray"
"1409","D Kersten","H Boyaci"
"1410","S Johnston","S Johnston"
"1411","P Dux","I Harris"
"1412","D Proffitt","J Bakdash"
"1413","G Kroliczak","L Brown"
"1414","M Goodale","L Brown"
"1415","M Goodale","G Kroliczak"
"1418","M Flanagan","J May"
"1419","H Li","S Oh"
"1421","L Shams","S Shimojo"
"1422","J Norman","H Norman"
"1423","V Ramachandran","V Ramachandran"
"1424","D Angelaki","D Angelaki"
"1426","S Shevell","A D'Antona"
"1427","N Graham","S Wolfson"
"1428","M Herzog","F Scharnowski"
"1429","G Francis","G Francis"
"1431","M Herzog","F Hermens"
"1433","S Nishida","A Johnston"
"1434","S Nishida","D Arnold"
"1435","M Crognale","Y Mizokami"
"1436","D Eagleman","D Eagleman"
"1437","N Lavie","D Carmel"
"1438","G Rees","D Carmel"
"1439","G Rees","N Lavie"
"1441","D Lindsey","A Brown"
"1442","C Hou","A Norcia"
"1443","L Wilcox","L Wilcox"
"1444","T Troscianko","P Lovell"
"1445","C Parraga","P Lovell"
"1446","C Parraga","T Troscianko"
"1447","J Burge","M Banks"
"1448","G Orban","J Todd"
"1450","Z Jin","R Rosenholtz"
"1455","D Brainard","B Xiao"
"1456","F Kingdom","A Johnson"
"1457","C Baker","A Johnson"
"1458","C Baker","F Kingdom"
"1459","K Gegenfurtner","T Hansen"
"1460","H Boyaci","K Doerschner"
"1461","L Maloney","K Doerschner"
"1462","L Maloney","H Boyaci"
"1466","Y Ling","A Hurlbert"
"1467","S Most","S Most"
"1470","B Angelone","M Peterson"
"1472","B Bridgeman","B Bridgeman"
"1474","S Martinez-Conde","D Simons"
"1475","S Martinez-Conde","A Lleras"
"1476","E Caddigan","D Simons"
"1477","E Caddigan","A Lleras"
"1478","E Caddigan","S Martinez-Conde"
"1479","L Fox","M Potter"
"1480","H Farid","M Bravo"
"1481","J Forte","J Forte"
"1482","H Tamura","M Ishii"
"1483","T Meese","M Georgeson"
"1484","D Baker","M Georgeson"
"1485","D Baker","T Meese"
"1488","S Stevenson","S Stevenson"
"1492","S Cheung","D Yu"
"1493","G Legge","D Yu"
"1495","S Chung","D Yu"
"1496","S Chung","S Cheung"
"1497","S Chung","G Legge"
"1498","A Caspi","A Caspi"
"1499","T Berger","D Pelli"
"1500","N Majaj","D Pelli"
"1501","N Majaj","T Berger"
"1502","M Martelli","D Pelli"
"1503","M Martelli","T Berger"
"1504","M Martelli","N Majaj"
"1505","K Tillman","D Pelli"
"1506","K Tillman","T Berger"
"1507","K Tillman","N Majaj"
"1508","K Tillman","M Martelli"
"1509","G Legge","M Kwon"
"1510","Z Lu","Z Lu"
"1511","T Poggio","G Geiger"
"1512","A Martin","A Martin"
"1513","A Ahumada","L Scharff"
"1516","J Zhang","C Yu"
"1517","S Kuai","C Yu"
"1518","S Kuai","J Zhang"
"1519","L Liu","C Yu"
"1520","L Liu","J Zhang"
"1521","L Liu","S Kuai"
"1522","T Sejnowski","T Sejnowski"
"1523","T Cohn","T Cohn"
"1524","P Bennett","Z Hussain"
"1525","A Sekuler","Z Hussain"
"1527","J Husk","G Rousselet"
"1529","P Bennett","J Husk"
"1531","A Sekuler","J Husk"
"1539","A Sekuler","C Gaspar"
"1540","P Bennett","C Gaspar"
"1542","M Edwards","E McKone"
"1543","R Robbins","E McKone"
"1544","R Robbins","M Edwards"
"1545","S Schweinberger","S Schweinberger"
"1546","J Haxby","M Gobbini"
"1547","P Downing","M Peelen"
"1548","G Rhodes","T Watson"
"1549","C Clifford","T Watson"
"1550","C Clifford","G Rhodes"
"1551","P Perona","P Perona"
"1552","N Guyader","N Guyader"
"1553","L Wang","C Collin"
"1554","G Rhodes","D Leopold"
"1555","L Jeffery","D Leopold"
"1556","L Jeffery","G Rhodes"
"1557","C Collin","C Collin"
"1558","D Kaping","Y Mizokami"
"1559","M Webster","Y Mizokami"
"1560","M Webster","D Kaping"
"1561","Z Vidnyánszky","G Kovács"
"1563","H Hock","H Hock"
"1564","J Lorenceau","J Lorenceau"
"1569","L Vaina","L Vaina"
"1571","D Dong","D Dong"
"1572","S Nishida","K Amano"
"1573","T Takeda","K Amano"
"1574","T Takeda","S Nishida"
"1575","A Wade","S Heinen"
"1579","M Giese","J Jastorff"
"1580","Z Kourtzi","J Jastorff"
"1581","Z Kourtzi","M Giese"
"1585","Y Otsuka","N Shirai"
"1599","M Bar","N Gronau"
"1602","I Harris","W Hayward"
"1605","J Todd","J Christensen"
"1606","M Chun","T Brady"
"1607","D Levi","S Chung"
"1608","R Li","S Chung"
"1609","R Li","D Levi"
"1610","F Gosselin","N Dupuis-Roy"
"1615","S Koyama","A Seitz"
"1616","S Koyama","J Nanez"
"1617","S Koyama","S Holloway"
"1621","T Watanabe","S Koyama"
"1624","C Rasche","M Wenger"
"1626","H Kaneko","T Sawada"
"1627","Z Lu","W Chu"
"1628","B Dosher","W Chu"
"1630","S Lee","W Chu"
"1631","S Lee","Z Lu"
"1632","S Lee","B Dosher"
"1633","M Ernst","J Burge"
"1635","M Banks","M Ernst"
"1637","S Yeh","Y Chen"
"1638","A Treisman","K Evans"
"1639","Y Masakura","M Ichikawa"
"1640","D Arnold","W Fujisaki"
"1641","A Johnston","W Fujisaki"
"1643","S Nishida","W Fujisaki"
"1648","J Schirillo","J Schirillo"
"1649","M Grabowecky","E Smith"
"1650","S Suzuki","E Smith"
"1653","J Gold","J Gold"
"1654","J Haynes","L Shams"
"1655","G Rees","L Shams"
"1657","A Beer","A Beer"
"1658","F Lepore","F Lepore"
"1659","N Logothetis","E Brannon"
"1660","L Henriksson","A James"
"1661","S Vanni","A James"
"1662","S Vanni","L Henriksson"
"1666","T Carney","J Ales"
"1667","S Klein","J Ales"
"1668","S Klein","T Carney"
"1672","F Tong","F Tong"
"1673","C Tyler","C Tyler"
"1674","A Wade","M Schira"
"1675","L Kontsevich","M Schira"
"1676","L Kontsevich","A Wade"
"1677","C Tyler","M Schira"
"1678","C Tyler","A Wade"
"1680","L Wald","L Wald"
"1681","S Lee","S Lee"
"1682","T Watanabe","T Watanabe"
"1683","M McCloskey","D Dilks"
"1684","O Collignon","O Collignon"
"1693","N Gronau","E Aminoff"
"1696","B Motter","B Motter"
"1698","N Rubin","D Stanley"
"1699","S Liu","B Dosher"
"1701","Z Lu","S Liu"
"1703","G Alvarez","W Shim"
"1705","Y Jiang","G Alvarez"
"1709","C Morrone","D Burr"
"1710","A Chauvin","A Chauvin"
"1712","B Sullivan","C Rothkopf"
"1713","B Sullivan","D Ballard"
"1714","P Verghese","L Renninger"
"1715","I Gilchrist","C Ludwig"
"1716","R Baddeley","C Ludwig"
"1717","R Baddeley","I Gilchrist"
"1718","V Ferrera","J Hirsch"
"1719","J Enns","C Moore"
"1720","S Shimojo","M Watanabe"
"1721","Z Lu","L Appelbaum"
"1722","G Sperling","L Appelbaum"
"1723","G Sperling","Z Lu"
"1724","R Wezel","B Krekelberg"
"1726","T Albright","R Wezel"
"1727","E Simoncelli","A Stocker"
"1728","S Anstis","P Thompson"
"1730","F Pollick","S Jang"
"1734","M Shiffrar","M Shiffrar"
"1736","H Paterson","P McAleer"
"1737","F Pollick","P McAleer"
"1738","F Pollick","H Paterson"
"1739","Y Ma","H Paterson"
"1741","F Pollick","Y Ma"
"1744","F Loula","S Prasad"
"1745","M Shiffrar","S Prasad"
"1746","M Shiffrar","F Loula"
"1747","M Giese","C Roether"
"1751","T Kumada","H Ogawa"
"1752","M Chun","A Leber"
"1754","M Kunar","S Flusberg"
"1755","J Wolfe","S Flusberg"
"1757","E Davis","E Davis"
"1758","J McCarley","J McCarley"
"1759","K May","N Guyader"
"1760","L Zhaoping","N Guyader"
"1761","L Zhaoping","K May"
"1762","J Enns","A Lleras"
"1767","I Hooge","B Vlaskamp"
"1771","J Junge","J Junge"
"1773","S Scholte","J Fahrenfort"
"1774","V Lamme","J Fahrenfort"
"1775","V Lamme","S Scholte"
"1776","P Cavanagh","S Butcher"
"1781","L Gilroy","S Guttman"
"1782","R Blake","S Guttman"
"1784","I Sligte","H Scholte"
"1786","V Lamme","I Sligte"
"1788","S Palmer","T Ghose"
"1789","S Vecera","S Vecera"
"1790","J Hirsch","J Hirsch"
"1791","J Feldman","E Barenholtz"
"1792","G Kovács","I Kovács"
"1793","V Lamme","H Supèr"
"1795","C Mondloch","D Maurer"
"1796","B Tjan","X Yue"
"1798","I Biederman","B Tjan"
"1799","N Davidenko","N Davidenko"
"1800","F Kingdom","F Kingdom"
"1801","R Russell","R Russell"
"1802","S Adler","S Adler"
"1803","M Boucart","M Boucart"
"1805","I Thornton","K Pilz"
"1806","H Bülthoff","K Pilz"
"1807","H Bülthoff","I Thornton"
"1814","C Fantoni","M Luca"
"1817","M Luca","F Domini"
"1819","C Caudek","M Luca"
"1821","J Todd","L Thaler"
"1822","D Lindsey","L Thaler"
"1823","D Lindsey","J Todd"
"1827","P Cavanagh","R Chakravarthi"
"1828","J Driver","J Geng"
